rank,age_code,gender_code,product_name,audience_percentage,product_package,total_active_users,active_users,sub_genre
267,all,female,Lazada - Online Shopping App!,0.588090599,com.lazada.android,8960,5269,E-Commerce (C2C)
267,all,all,Lazada - Online Shopping App!,1,com.lazada.android,8960,8960,E-Commerce (C2C)
268,all,male,Tiendamia. Del mundo a tu puer,0.803993881,com.tiendamia.android,8250,6633,E-Commerce (B2C)
268,>44,male,Tiendamia. Del mundo a tu puer,0.082334839,com.tiendamia.android,8250,679,E-Commerce (B2C)
268,>44,all,Tiendamia. Del mundo a tu puer,0.109039158,com.tiendamia.android,8250,900,E-Commerce (B2C)
268,<25,male,Tiendamia. Del mundo a tu puer,0.343937576,com.tiendamia.android,8250,2837,E-Commerce (B2C)
268,all,female,Tiendamia. Del mundo a tu puer,0.196006104,com.tiendamia.android,8250,1617,E-Commerce (B2C)
268,between 25 and 44,female,Tiendamia. Del mundo a tu puer,0.15584299,com.tiendamia.android,8250,1286,E-Commerce (B2C)
268,all,all,Tiendamia. Del mundo a tu puer,1,com.tiendamia.android,8250,8250,E-Commerce (B2C)
268,between 25 and 44,all,Tiendamia. Del mundo a tu puer,0.533564448,com.tiendamia.android,8250,4402,E-Commerce (B2C)
268,>44,female,Tiendamia. Del mundo a tu puer,0.026704321,com.tiendamia.android,8250,220,E-Commerce (B2C)
268,between 25 and 44,male,Tiendamia. Del mundo a tu puer,0.377721489,com.tiendamia.android,8250,3116,E-Commerce (B2C)
268,<25,female,Tiendamia. Del mundo a tu puer,0.013458801,com.tiendamia.android,8250,111,E-Commerce (B2C)
268,<25,all,Tiendamia. Del mundo a tu puer,0.357396364,com.tiendamia.android,8250,2949,E-Commerce (B2C)
269,between 25 and 44,female,Buy cell phones for cheap,0.313304424,com.boulla.cellphone,26035,8157,E-Commerce (C2C)
269,>44,all,Buy cell phones for cheap,0.458496124,com.boulla.cellphone,26035,11937,E-Commerce (C2C)
269,<25,male,Buy cell phones for cheap,0.025115291,com.boulla.cellphone,26035,654,E-Commerce (C2C)
269,between 25 and 44,male,Buy cell phones for cheap,0.180253372,com.boulla.cellphone,26035,4693,E-Commerce (C2C)
269,<25,female,Buy cell phones for cheap,0.022830807,com.boulla.cellphone,26035,594,E-Commerce (C2C)
269,>44,male,Buy cell phones for cheap,0.209942401,com.boulla.cellphone,26035,5466,E-Commerce (C2C)
269,<25,all,Buy cell phones for cheap,0.047946095,com.boulla.cellphone,26035,1248,E-Commerce (C2C)
269,>44,female,Buy cell phones for cheap,0.248553708,com.boulla.cellphone,26035,6471,E-Commerce (C2C)
269,all,female,Buy cell phones for cheap,0.584688902,com.boulla.cellphone,26035,15222,E-Commerce (C2C)
269,all,all,Buy cell phones for cheap,1,com.boulla.cellphone,26035,26035,E-Commerce (C2C)
269,between 25 and 44,all,Buy cell phones for cheap,0.493557781,com.boulla.cellphone,26035,12850,E-Commerce (C2C)
269,all,male,Buy cell phones for cheap,0.415311068,com.boulla.cellphone,26035,10813,E-Commerce (C2C)
273,>44,female,Smart Closet - Fashion Style,0.067117177,com.rkk.closet,4122,277,E-Commerce (Retailer)
273,between 25 and 44,all,Smart Closet - Fashion Style,0.432038516,com.rkk.closet,4122,1781,E-Commerce (Retailer)
273,>44,all,Smart Closet - Fashion Style,0.0671262,com.rkk.closet,4122,277,E-Commerce (Retailer)
273,<25,male,Smart Closet - Fashion Style,8.49E-05,com.rkk.closet,4122,0,E-Commerce (Retailer)
273,<25,female,Smart Closet - Fashion Style,0.500750423,com.rkk.closet,4122,2064,E-Commerce (Retailer)
273,>44,male,Smart Closet - Fashion Style,9.03E-06,com.rkk.closet,4122,0,E-Commerce (Retailer)
273,all,male,Smart Closet - Fashion Style,0.00014729,com.rkk.closet,4122,1,E-Commerce (Retailer)
273,all,female,Smart Closet - Fashion Style,0.999852717,com.rkk.closet,4122,4121,E-Commerce (Retailer)
273,between 25 and 44,male,Smart Closet - Fashion Style,5.34E-05,com.rkk.closet,4122,0,E-Commerce (Retailer)
273,all,all,Smart Closet - Fashion Style,1,com.rkk.closet,4122,4122,E-Commerce (Retailer)
273,<25,all,Smart Closet - Fashion Style,0.5008353,com.rkk.closet,4122,2064,E-Commerce (Retailer)
273,between 25 and 44,female,Smart Closet - Fashion Style,0.43198511,com.rkk.closet,4122,1781,E-Commerce (Retailer)
278,<25,female,Joom. Shopping for every day,0.140729934,com.joom,6803,957,E-Commerce (B2C)
278,>44,female,Joom. Shopping for every day,0.159842327,com.joom,6803,1087,E-Commerce (B2C)
278,between 25 and 44,male,Joom. Shopping for every day,0.215196639,com.joom,6803,1464,E-Commerce (B2C)
278,all,male,Joom. Shopping for every day,0.397440344,com.joom,6803,2704,E-Commerce (B2C)
278,all,all,Joom. Shopping for every day,1,com.joom,6803,6803,E-Commerce (B2C)
278,>44,all,Joom. Shopping for every day,0.332541943,com.joom,6803,2262,E-Commerce (B2C)
278,all,female,Joom. Shopping for every day,0.602559626,com.joom,6803,4099,E-Commerce (B2C)
278,>44,male,Joom. Shopping for every day,0.172699615,com.joom,6803,1175,E-Commerce (B2C)
278,between 25 and 44,all,Joom. Shopping for every day,0.517184019,com.joom,6803,3518,E-Commerce (B2C)
278,between 25 and 44,female,Joom. Shopping for every day,0.30198738,com.joom,6803,2054,E-Commerce (B2C)
278,<25,all,Joom. Shopping for every day,0.150274023,com.joom,6803,1022,E-Commerce (B2C)
278,<25,male,Joom. Shopping for every day,0.009544088,com.joom,6803,65,E-Commerce (B2C)
279,>44,male,Lidl - Offers & Leaflets,0.024768393,de.sec.mobile,3283,81,E-Commerce (Retailer)
279,between 25 and 44,all,Lidl - Offers & Leaflets,0.600329995,de.sec.mobile,3283,1971,E-Commerce (Retailer)
279,<25,male,Lidl - Offers & Leaflets,0.000111017,de.sec.mobile,3283,0,E-Commerce (Retailer)
279,>44,female,Lidl - Offers & Leaflets,0.373513877,de.sec.mobile,3283,1226,E-Commerce (Retailer)
279,all,female,Lidl - Offers & Leaflets,0.947852969,de.sec.mobile,3283,3112,E-Commerce (Retailer)
279,<25,female,Lidl - Offers & Leaflets,0.001276706,de.sec.mobile,3283,4,E-Commerce (Retailer)
279,>44,all,Lidl - Offers & Leaflets,0.39828229,de.sec.mobile,3283,1308,E-Commerce (Retailer)
279,between 25 and 44,female,Lidl - Offers & Leaflets,0.57306242,de.sec.mobile,3283,1881,E-Commerce (Retailer)
279,<25,all,Lidl - Offers & Leaflets,0.001387723,de.sec.mobile,3283,5,E-Commerce (Retailer)
279,all,all,Lidl - Offers & Leaflets,1,de.sec.mobile,3283,3283,E-Commerce (Retailer)
279,between 25 and 44,male,Lidl - Offers & Leaflets,0.027267603,de.sec.mobile,3283,90,E-Commerce (Retailer)
279,all,male,Lidl - Offers & Leaflets,0.052147012,de.sec.mobile,3283,171,E-Commerce (Retailer)
281,<25,female,AppNana - Gift Cards,0.087815657,com.appnana.android.giftcardrewards,5460,479,Coupons & Rewards
281,>44,female,AppNana - Gift Cards,0.16058588,com.appnana.android.giftcardrewards,5460,877,Coupons & Rewards
281,>44,all,AppNana - Gift Cards,0.188729614,com.appnana.android.giftcardrewards,5460,1030,Coupons & Rewards
281,>44,male,AppNana - Gift Cards,0.028143741,com.appnana.android.giftcardrewards,5460,154,Coupons & Rewards
281,all,all,AppNana - Gift Cards,1,com.appnana.android.giftcardrewards,5460,5460,Coupons & Rewards
281,all,female,AppNana - Gift Cards,0.814701498,com.appnana.android.giftcardrewards,5460,4448,Coupons & Rewards
281,<25,all,AppNana - Gift Cards,0.17675297,com.appnana.android.giftcardrewards,5460,965,Coupons & Rewards
281,all,male,AppNana - Gift Cards,0.185298488,com.appnana.android.giftcardrewards,5460,1012,Coupons & Rewards
281,between 25 and 44,male,AppNana - Gift Cards,0.068217434,com.appnana.android.giftcardrewards,5460,372,Coupons & Rewards
281,between 25 and 44,female,AppNana - Gift Cards,0.566299975,com.appnana.android.giftcardrewards,5460,3092,Coupons & Rewards
281,<25,male,AppNana - Gift Cards,0.088937312,com.appnana.android.giftcardrewards,5460,486,Coupons & Rewards
281,between 25 and 44,all,AppNana - Gift Cards,0.634517431,com.appnana.android.giftcardrewards,5460,3464,Coupons & Rewards
282,between 25 and 44,all,Xb Deals: Track Game Prices,0.469563007,com.xbox_deals.sales,23192,10890,Coupons & Rewards
282,>44,female,Xb Deals: Track Game Prices,0.016345134,com.xbox_deals.sales,23192,379,Coupons & Rewards
282,between 25 and 44,male,Xb Deals: Track Game Prices,0.461416394,com.xbox_deals.sales,23192,10701,Coupons & Rewards
282,all,female,Xb Deals: Track Game Prices,0.059255406,com.xbox_deals.sales,23192,1374,Coupons & Rewards
282,>44,male,Xb Deals: Track Game Prices,0.15780434,com.xbox_deals.sales,23192,3660,Coupons & Rewards
282,all,male,Xb Deals: Track Game Prices,0.940744579,com.xbox_deals.sales,23192,21818,Coupons & Rewards
282,>44,all,Xb Deals: Track Game Prices,0.174149483,com.xbox_deals.sales,23192,4039,Coupons & Rewards
282,<25,female,Xb Deals: Track Game Prices,0.034763683,com.xbox_deals.sales,23192,806,Coupons & Rewards
282,<25,all,Xb Deals: Track Game Prices,0.356287539,com.xbox_deals.sales,23192,8263,Coupons & Rewards
282,all,all,Xb Deals: Track Game Prices,1,com.xbox_deals.sales,23192,23192,Coupons & Rewards
282,<25,male,Xb Deals: Track Game Prices,0.321523845,com.xbox_deals.sales,23192,7457,Coupons & Rewards
282,between 25 and 44,female,Xb Deals: Track Game Prices,0.008146589,com.xbox_deals.sales,23192,189,Coupons & Rewards
285,between 25 and 44,male,Wanna Kicks : AR sneakers try ,0.017698951,by.wanna.apps.wsneakers,15383,272,E-Commerce (Retailer)
285,>44,female,Wanna Kicks : AR sneakers try ,0.036227576,by.wanna.apps.wsneakers,15383,557,E-Commerce (Retailer)
285,>44,all,Wanna Kicks : AR sneakers try ,0.037313193,by.wanna.apps.wsneakers,15383,574,E-Commerce (Retailer)
285,>44,male,Wanna Kicks : AR sneakers try ,0.001085617,by.wanna.apps.wsneakers,15383,17,E-Commerce (Retailer)
285,<25,female,Wanna Kicks : AR sneakers try ,0.72494036,by.wanna.apps.wsneakers,15383,11152,E-Commerce (Retailer)
285,between 25 and 44,female,Wanna Kicks : AR sneakers try ,0.204821587,by.wanna.apps.wsneakers,15383,3151,E-Commerce (Retailer)
285,all,female,Wanna Kicks : AR sneakers try ,0.96598953,by.wanna.apps.wsneakers,15383,14860,E-Commerce (Retailer)
285,all,male,Wanna Kicks : AR sneakers try ,0.034010455,by.wanna.apps.wsneakers,15383,523,E-Commerce (Retailer)
285,<25,male,Wanna Kicks : AR sneakers try ,0.015225885,by.wanna.apps.wsneakers,15383,234,E-Commerce (Retailer)
285,between 25 and 44,all,Wanna Kicks : AR sneakers try ,0.22252053,by.wanna.apps.wsneakers,15383,3423,E-Commerce (Retailer)
285,all,all,Wanna Kicks : AR sneakers try ,1,by.wanna.apps.wsneakers,15383,15383,E-Commerce (Retailer)
285,<25,all,Wanna Kicks : AR sneakers try ,0.740166247,by.wanna.apps.wsneakers,15383,11386,E-Commerce (Retailer)
286,<25,all,"G2A - Games, Gift Cards & More",0.010268322,com.g2a.marketplace,6437,66,E-Commerce (B2C)
286,<25,male,"G2A - Games, Gift Cards & More",0.010181951,com.g2a.marketplace,6437,66,E-Commerce (B2C)
286,all,all,"G2A - Games, Gift Cards & More",1,com.g2a.marketplace,6437,6437,E-Commerce (B2C)
286,between 25 and 44,female,"G2A - Games, Gift Cards & More",0.014982231,com.g2a.marketplace,6437,96,E-Commerce (B2C)
286,between 25 and 44,male,"G2A - Games, Gift Cards & More",0.946591854,com.g2a.marketplace,6437,6093,E-Commerce (B2C)
286,>44,male,"G2A - Games, Gift Cards & More",0.027847167,com.g2a.marketplace,6437,179,E-Commerce (B2C)
286,>44,all,"G2A - Games, Gift Cards & More",0.028157592,com.g2a.marketplace,6437,181,E-Commerce (B2C)
286,>44,female,"G2A - Games, Gift Cards & More",0.000310425,com.g2a.marketplace,6437,2,E-Commerce (B2C)
286,all,male,"G2A - Games, Gift Cards & More",0.984620988,com.g2a.marketplace,6437,6338,E-Commerce (B2C)
286,all,female,"G2A - Games, Gift Cards & More",0.015379027,com.g2a.marketplace,6437,99,E-Commerce (B2C)
286,<25,female,"G2A - Games, Gift Cards & More",8.64E-05,com.g2a.marketplace,6437,1,E-Commerce (B2C)
286,between 25 and 44,all,"G2A - Games, Gift Cards & More",0.961574078,com.g2a.marketplace,6437,6190,E-Commerce (B2C)
288,<25,male,Fashion Nova,0.066153169,co.tapcart.app.npQt0DXZpj,2985,197,E-Commerce (Retailer)
288,all,male,Fashion Nova,0.999502301,co.tapcart.app.npQt0DXZpj,2985,2984,E-Commerce (Retailer)
288,all,all,Fashion Nova,1,co.tapcart.app.npQt0DXZpj,2985,2985,E-Commerce (Retailer)
288,<25,all,Fashion Nova,0.066171288,co.tapcart.app.npQt0DXZpj,2985,198,E-Commerce (Retailer)
288,between 25 and 44,all,Fashion Nova,0.933779717,co.tapcart.app.npQt0DXZpj,2985,2787,E-Commerce (Retailer)
288,>44,all,Fashion Nova,4.90E-05,co.tapcart.app.npQt0DXZpj,2985,0,E-Commerce (Retailer)
288,<25,female,Fashion Nova,1.81E-05,co.tapcart.app.npQt0DXZpj,2985,0,E-Commerce (Retailer)
288,all,female,Fashion Nova,0.000497713,co.tapcart.app.npQt0DXZpj,2985,1,E-Commerce (Retailer)
288,between 25 and 44,female,Fashion Nova,0.00047957,co.tapcart.app.npQt0DXZpj,2985,1,E-Commerce (Retailer)
288,>44,male,Fashion Nova,4.90E-05,co.tapcart.app.npQt0DXZpj,2985,0,E-Commerce (Retailer)
288,between 25 and 44,male,Fashion Nova,0.933300138,co.tapcart.app.npQt0DXZpj,2985,2786,E-Commerce (Retailer)
288,>44,female,Fashion Nova,1.78E-08,co.tapcart.app.npQt0DXZpj,2985,0,E-Commerce (Retailer)
294,all,female,淘宝,0.369790942,com.taobao.taobao,4448,1645,E-Commerce (C2C)
294,all,all,淘宝,1,com.taobao.taobao,4448,4448,E-Commerce (C2C)
294,between 25 and 44,female,淘宝,0.309747905,com.taobao.taobao,4448,1378,E-Commerce (C2C)
294,<25,female,淘宝,0.01014339,com.taobao.taobao,4448,45,E-Commerce (C2C)
294,>44,male,淘宝,0.178279251,com.taobao.taobao,4448,793,E-Commerce (C2C)
294,>44,all,淘宝,0.228178889,com.taobao.taobao,4448,1015,E-Commerce (C2C)
294,<25,all,淘宝,0.054917742,com.taobao.taobao,4448,244,E-Commerce (C2C)
294,<25,male,淘宝,0.04477435,com.taobao.taobao,4448,199,E-Commerce (C2C)
294,all,male,淘宝,0.630209088,com.taobao.taobao,4448,2803,E-Commerce (C2C)
294,between 25 and 44,all,淘宝,0.716903389,com.taobao.taobao,4448,3189,E-Commerce (C2C)
294,between 25 and 44,male,淘宝,0.407155454,com.taobao.taobao,4448,1811,E-Commerce (C2C)
294,>44,female,淘宝,0.049899653,com.taobao.taobao,4448,222,E-Commerce (C2C)
303,all,male,Newchic - Fashion Online,0.753690362,com.newchic.client,2850,2148,E-Commerce (Retailer)
303,<25,all,Newchic - Fashion Online,0.002222548,com.newchic.client,2850,6,E-Commerce (Retailer)
303,<25,female,Newchic - Fashion Online,0.000430352,com.newchic.client,2850,1,E-Commerce (Retailer)
303,>44,female,Newchic - Fashion Online,0.013477753,com.newchic.client,2850,38,E-Commerce (Retailer)
303,between 25 and 44,all,Newchic - Fashion Online,0.940618098,com.newchic.client,2850,2681,E-Commerce (Retailer)
303,all,female,Newchic - Fashion Online,0.246309653,com.newchic.client,2850,702,E-Commerce (Retailer)
303,>44,all,Newchic - Fashion Online,0.057159346,com.newchic.client,2850,163,E-Commerce (Retailer)
303,between 25 and 44,female,Newchic - Fashion Online,0.23240155,com.newchic.client,2850,662,E-Commerce (Retailer)
303,<25,male,Newchic - Fashion Online,0.001792197,com.newchic.client,2850,5,E-Commerce (Retailer)
303,>44,male,Newchic - Fashion Online,0.043681592,com.newchic.client,2850,124,E-Commerce (Retailer)
303,between 25 and 44,male,Newchic - Fashion Online,0.708216548,com.newchic.client,2850,2018,E-Commerce (Retailer)
303,all,all,Newchic - Fashion Online,1,com.newchic.client,2850,2850,E-Commerce (Retailer)
306,between 25 and 44,all,Bershka: Fashion & trends,0.088989213,com.inditex.ecommerce.bershka,3807,339,E-Commerce (Retailer)
306,>44,male,Bershka: Fashion & trends,0.000740112,com.inditex.ecommerce.bershka,3807,3,E-Commerce (Retailer)
306,<25,male,Bershka: Fashion & trends,0.000167758,com.inditex.ecommerce.bershka,3807,1,E-Commerce (Retailer)
306,<25,female,Bershka: Fashion & trends,0.137843594,com.inditex.ecommerce.bershka,3807,525,E-Commerce (Retailer)
306,between 25 and 44,male,Bershka: Fashion & trends,7.81E-05,com.inditex.ecommerce.bershka,3807,0,E-Commerce (Retailer)
306,<25,all,Bershka: Fashion & trends,0.138011351,com.inditex.ecommerce.bershka,3807,525,E-Commerce (Retailer)
306,between 25 and 44,female,Bershka: Fashion & trends,0.088911153,com.inditex.ecommerce.bershka,3807,338,E-Commerce (Retailer)
306,all,female,Bershka: Fashion & trends,0.99901408,com.inditex.ecommerce.bershka,3807,3803,E-Commerce (Retailer)
306,all,all,Bershka: Fashion & trends,1,com.inditex.ecommerce.bershka,3807,3807,E-Commerce (Retailer)
306,>44,female,Bershka: Fashion & trends,0.772259295,com.inditex.ecommerce.bershka,3807,2940,E-Commerce (Retailer)
306,>44,all,Bershka: Fashion & trends,0.772999406,com.inditex.ecommerce.bershka,3807,2943,E-Commerce (Retailer)
306,all,male,Bershka: Fashion & trends,0.000985928,com.inditex.ecommerce.bershka,3807,4,E-Commerce (Retailer)
316,between 25 and 44,female,Meu Paulistão,0.542351484,br.com.dmcard.paulistao,12111,6568,E-Commerce (Retailer)
316,>44,all,Meu Paulistão,0.135376111,br.com.dmcard.paulistao,12111,1640,E-Commerce (Retailer)
316,all,male,Meu Paulistão,0.340925872,br.com.dmcard.paulistao,12111,4129,E-Commerce (Retailer)
316,between 25 and 44,all,Meu Paulistão,0.735660493,br.com.dmcard.paulistao,12111,8910,E-Commerce (Retailer)
316,>44,female,Meu Paulistão,0.096336611,br.com.dmcard.paulistao,12111,1167,E-Commerce (Retailer)
316,>44,male,Meu Paulistão,0.039039504,br.com.dmcard.paulistao,12111,473,E-Commerce (Retailer)
316,<25,male,Meu Paulistão,0.108577326,br.com.dmcard.paulistao,12111,1315,E-Commerce (Retailer)
316,<25,all,Meu Paulistão,0.128963381,br.com.dmcard.paulistao,12111,1562,E-Commerce (Retailer)
316,all,female,Meu Paulistão,0.659074128,br.com.dmcard.paulistao,12111,7982,E-Commerce (Retailer)
316,all,all,Meu Paulistão,1,br.com.dmcard.paulistao,12111,12111,E-Commerce (Retailer)
316,<25,female,Meu Paulistão,0.020386059,br.com.dmcard.paulistao,12111,247,E-Commerce (Retailer)
316,between 25 and 44,male,Meu Paulistão,0.193309024,br.com.dmcard.paulistao,12111,2341,E-Commerce (Retailer)
324,>44,all,StockX- Access the Now,0.052057624,com.stockx.stockx,3246,169,E-Commerce (C2C)
324,all,female,StockX- Access the Now,0.063828923,com.stockx.stockx,3246,207,E-Commerce (C2C)
324,>44,male,StockX- Access the Now,0.046868462,com.stockx.stockx,3246,152,E-Commerce (C2C)
324,all,male,StockX- Access the Now,0.936171055,com.stockx.stockx,3246,3039,E-Commerce (C2C)
324,all,all,StockX- Access the Now,1,com.stockx.stockx,3246,3246,E-Commerce (C2C)
324,>44,female,StockX- Access the Now,0.005189161,com.stockx.stockx,3246,17,E-Commerce (C2C)
324,between 25 and 44,female,StockX- Access the Now,0.022232579,com.stockx.stockx,3246,72,E-Commerce (C2C)
324,between 25 and 44,all,StockX- Access the Now,0.456481367,com.stockx.stockx,3246,1482,E-Commerce (C2C)
324,<25,male,StockX- Access the Now,0.455053806,com.stockx.stockx,3246,1477,E-Commerce (C2C)
324,<25,female,StockX- Access the Now,0.036407184,com.stockx.stockx,3246,118,E-Commerce (C2C)
324,<25,all,StockX- Access the Now,0.491461009,com.stockx.stockx,3246,1595,E-Commerce (C2C)
324,between 25 and 44,male,StockX- Access the Now,0.434248805,com.stockx.stockx,3246,1410,E-Commerce (C2C)
325,<25,male,Lista de Compras - List,0.007379033,br.com.up.list,19675,145,Other Shopping
325,>44,female,Lista de Compras - List,1.07E-06,br.com.up.list,19675,0,Other Shopping
325,<25,female,Lista de Compras - List,0.826609194,br.com.up.list,19675,16264,Other Shopping
325,between 25 and 44,all,Lista de Compras - List,0.166010723,br.com.up.list,19675,3266,Other Shopping
325,all,female,Lista de Compras - List,0.99184233,br.com.up.list,19675,19514,Other Shopping
